STDATUM;AIRLINE;TRIP;AD;AIRLINE_VK;TRIP_VK;STDATUM_VK;AD_VK;SCHENGEN;ABFERTIGUNGSART;TYP;POS;ROU;STTIME;SIKA
20160705;KL;1869;A;KL;1870;20160705;D;SCHENGEN;J;F70;17;AMS;1035;80
20160705;KL;1870;D;KL;1869;20160705;A;SCHENGEN;J;F70;17;AMS;1105;80
20160705;KL;1873;A;KL;1874;20160705;D;SCHENGEN;J;E90;13;AMS;1345;100
20160705;KL;1874;D;KL;1873;20160705;A;SCHENGEN;J;E90;13;AMS;1420;100
20160705;KL;1875;A;KL;1876;20160705;D;SCHENGEN;J;E90;15;AMS;1755;100
20160705;KL;1876;D;KL;1875;20160705;A;SCHENGEN;J;E90;15;AMS;1830;100
20160705;KL;1879;A;KL;1866;20160706;D;SCHENGEN;J;E90;15;AMS;2225;100
20160706;KL;1866;D;KL;1879;20160705;A;SCHENGEN;J;E90;15;AMS;600;100
20160706;KL;1867;A;KL;1868;20160706;D;SCHENGEN;J;E90;14;AMS;910;100
20160706;KL;1868;D;KL;1867;20160706;A;SCHENGEN;J;E90;14;AMS;945;100
20160706;KL;1869;A;KL;1870;20160706;D;SCHENGEN;J;F70;19;AMS;1035;80
20160706;KL;1870;D;KL;1869;20160706;A;SCHENGEN;J;F70;19;AMS;1105;80
20160706;KL;1873;A;KL;1874;20160706;D;SCHENGEN;J;E90;43;AMS;1345;100
20160706;KL;1874;D;KL;1873;20160706;A;SCHENGEN;J;E90;43;AMS;1420;100
20160706;KL;1875;A;KL;1876;20160706;D;SCHENGEN;J;E90;55;AMS;1755;100
20160706;KL;1876;D;KL;1875;20160706;A;SCHENGEN;J;E90;55;AMS;1830;100
20160706;KL;1879;A;KL;1866;20160707;D;SCHENGEN;J;E90;15;AMS;2225;100
20160707;KL;1866;D;KL;1879;20160706;A;SCHENGEN;J;E90;15;AMS;600;100
20160707;KL;1867;A;KL;1868;20160707;D;SCHENGEN;J;E90;14;AMS;910;100
20160707;KL;1868;D;KL;1867;20160707;A;SCHENGEN;J;E90;14;AMS;945;100
20160707;KL;1869;A;KL;1870;20160707;D;SCHENGEN;J;F70;43;AMS;1035;80
20160707;KL;1870;D;KL;1869;20160707;A;SCHENGEN;J;F70;43;AMS;1105;80
20160707;KL;1873;A;KL;1874;20160707;D;SCHENGEN;J;E90;18;AMS;1345;100
20160707;KL;1874;D;KL;1873;20160707;A;SCHENGEN;J;E90;18;AMS;1420;100
20160707;KL;1875;A;KL;1876;20160707;D;SCHENGEN;J;E90;15;AMS;1755;100
20160707;KL;1876;D;KL;1875;20160707;A;SCHENGEN;J;E90;15;AMS;1830;100
20160707;KL;1879;A;KL;1866;20160708;D;SCHENGEN;J;E90;15;AMS;2225;100
20160708;KL;1866;D;KL;1879;20160707;A;SCHENGEN;J;E90;15;AMS;600;100
20160708;KL;1867;A;KL;1868;20160708;D;SCHENGEN;J;E90;14;AMS;910;100
20160708;KL;1868;D;KL;1867;20160708;A;SCHENGEN;J;E90;14;AMS;945;100
20160708;KL;1869;A;KL;1870;20160708;D;SCHENGEN;J;F70;46;AMS;1035;80
20160708;KL;1870;D;KL;1869;20160708;A;SCHENGEN;J;F70;46;AMS;1105;80
20160708;KL;1873;A;KL;1874;20160708;D;SCHENGEN;J;E90;18;AMS;1345;100
20160708;KL;1874;D;KL;1873;20160708;A;SCHENGEN;J;E90;18;AMS;1420;100
20160708;KL;1875;A;KL;1876;20160708;D;SCHENGEN;J;E90;15;AMS;1755;100
20160708;KL;1876;D;KL;1875;20160708;A;SCHENGEN;J;E90;15;AMS;1830;100
20160708;KL;1879;A;KL;1866;20160709;D;SCHENGEN;J;E90;15;AMS;2225;100
20160709;KL;1866;D;KL;1879;20160708;A;SCHENGEN;J;E90;15;AMS;600;100
20160709;KL;1867;A;KL;1868;20160709;D;SCHENGEN;J;F70;14;AMS;910;80
20160709;KL;1868;D;KL;1867;20160709;A;SCHENGEN;J;F70;14;AMS;945;80
20160709;KL;1869;A;KL;1870;20160709;D;SCHENGEN;J;E90;52;AMS;1035;100
20160709;KL;1870;D;KL;1869;20160709;A;SCHENGEN;J;E90;52;AMS;1110;100
20160709;KL;1873;A;KL;1874;20160709;D;SCHENGEN;J;F70;19;AMS;1345;80
20160709;KL;1874;D;KL;1873;20160709;A;SCHENGEN;J;F70;19;AMS;1420;80
20160709;KL;1875;A;KL;1876;20160709;D;SCHENGEN;J;E90;15;AMS;1755;100
20160709;KL;1876;D;KL;1875;20160709;A;SCHENGEN;J;E90;15;AMS;1830;100
20160709;KL;1879;A;KL;1866;20160710;D;SCHENGEN;J;E90;15;AMS;2225;100
20160710;KL;1866;D;KL;1879;20160709;A;SCHENGEN;J;E90;15;AMS;600;100
20160710;KL;1867;A;KL;1868;20160710;D;SCHENGEN;J;E90;14;AMS;915;100
20160710;KL;1868;D;KL;1867;20160710;A;SCHENGEN;J;E90;14;AMS;950;100
20160710;KL;1869;A;KL;1870;20160710;D;SCHENGEN;J;E90;18;AMS;1035;100
20160710;KL;1870;D;KL;1869;20160710;A;SCHENGEN;J;E90;18;AMS;1110;100
20160710;KL;1873;A;KL;1874;20160710;D;SCHENGEN;J;F70;46;AMS;1345;80
20160710;KL;1874;D;KL;1873;20160710;A;SCHENGEN;J;F70;46;AMS;1420;80
20160710;KL;1875;A;KL;1876;20160710;D;SCHENGEN;J;E90;15;AMS;1755;100
20160710;KL;1876;D;KL;1875;20160710;A;SCHENGEN;J;E90;15;AMS;1830;100
20160704;LH;126;A;LH;131;20160704;D;SCHENGEN;J;319;11;FRA;740;138
20160704;LH;131;D;LH;126;20160704;A;SCHENGEN;J;319;11;FRA;815;138
20160704;LH;128;A;LH;133;20160704;D;SCHENGEN;J;320;10;FRA;1020;168
20160704;LH;133;D;LH;128;20160704;A;SCHENGEN;J;320;10;FRA;1055;168
20160704;LH;130;A;LH;135;20160704;D;SCHENGEN;J;733;11;FRA;1345;139
20160704;LH;135;D;LH;130;20160704;A;SCHENGEN;J;733;11;FRA;1430;139
20160704;LH;132;A;LH;137;20160704;D;SCHENGEN;J;320;11;FRA;1730;168
20160704;LH;137;D;LH;132;20160704;A;SCHENGEN;J;320;11;FRA;1830;168
20160704;LH;134;A;LH;139;20160704;D;SCHENGEN;J;CR9;17;FRA;1830;90
20160704;LH;139;D;LH;134;20160704;A;SCHENGEN;J;CR9;17;FRA;1920;90
20160704;LH;136;A;LH;127;20160705;D;SCHENGEN;J;733;11;FRA;2250;139
20160705;LH;127;D;LH;136;20160704;A;SCHENGEN;J;733;11;FRA;650;139
20160704;LH;2144;A;LH;2145;20160704;D;SCHENGEN;J;E95;11;MUC;910;120
20160704;LH;2145;D;LH;2144;20160704;A;SCHENGEN;J;E95;11;MUC;945;120
20160704;LH;2146;A;LH;2147;20160704;D;SCHENGEN;J;CR9;18;MUC;1225;90
20160704;LH;2147;D;LH;2146;20160704;A;SCHENGEN;J;CR9;18;MUC;1300;90
20160704;LH;2148;A;LH;2149;20160704;D;SCHENGEN;J;CR9;17;MUC;1615;90
20160704;LH;2149;D;LH;2148;20160704;A;SCHENGEN;J;CR9;17;MUC;1650;90
20160704;LH;2150;A;LH;2151;20160704;D;SCHENGEN;J;CR9;45;MUC;1950;90
20160704;LH;2151;D;LH;2150;20160704;A;SCHENGEN;J;CR9;45;MUC;2025;90
20160705;LH;126;A;LH;131;20160705;D;SCHENGEN;J;319;11;FRA;740;138
20160705;LH;131;D;LH;126;20160705;A;SCHENGEN;J;319;11;FRA;815;138
20160705;LH;128;A;LH;133;20160705;D;SCHENGEN;J;319;10;FRA;1020;138
20160705;LH;133;D;LH;128;20160705;A;SCHENGEN;J;319;10;FRA;1055;138
20160705;LH;130;A;LH;135;20160705;D;SCHENGEN;J;733;11;FRA;1340;139
20160705;LH;135;D;LH;130;20160705;A;SCHENGEN;J;733;11;FRA;1430;139
20160705;LH;132;A;LH;137;20160705;D;SCHENGEN;J;320;11;FRA;1730;168
20160705;LH;137;D;LH;132;20160705;A;SCHENGEN;J;320;11;FRA;1830;168
20160705;LH;134;A;LH;139;20160705;D;SCHENGEN;J;CR9;17;FRA;1830;90
20160705;LH;139;D;LH;134;20160705;A;SCHENGEN;J;CR9;17;FRA;1920;90
20160705;LH;136;A;LH;127;20160706;D;SCHENGEN;J;733;11;FRA;2255;139
20160706;LH;127;D;LH;136;20160705;A;SCHENGEN;J;733;11;FRA;650;139
20160705;LH;2144;A;LH;2145;20160705;D;SCHENGEN;J;E95;11;MUC;910;120
20160705;LH;2145;D;LH;2144;20160705;A;SCHENGEN;J;E95;11;MUC;945;120
20160705;LH;2146;A;LH;2147;20160705;D;SCHENGEN;J;CR9;44;MUC;1225;90
20160705;LH;2147;D;LH;2146;20160705;A;SCHENGEN;J;CR9;44;MUC;1300;90
20160705;LH;2148;A;LH;2149;20160705;D;SCHENGEN;J;CR9;17;MUC;1615;90
20160705;LH;2149;D;LH;2148;20160705;A;SCHENGEN;J;CR9;17;MUC;1650;90
20160705;LH;2150;A;LH;2151;20160705;D;SCHENGEN;J;CR9;44;MUC;1950;90
20160705;LH;2151;D;LH;2150;20160705;A;SCHENGEN;J;CR9;44;MUC;2030;90
20160706;LH;126;A;LH;131;20160706;D;SCHENGEN;J;319;11;FRA;740;138
20160706;LH;131;D;LH;126;20160706;A;SCHENGEN;J;319;11;FRA;815;138
20160706;LH;128;A;LH;133;20160706;D;SCHENGEN;J;32A;10;FRA;1020;168
20160706;LH;133;D;LH;128;20160706;A;SCHENGEN;J;32A;10;FRA;1055;168
20160706;LH;130;A;LH;135;20160706;D;SCHENGEN;J;733;11;FRA;1345;139
20160706;LH;135;D;LH;130;20160706;A;SCHENGEN;J;733;11;FRA;1430;139
20160706;LH;132;A;LH;137;20160706;D;SCHENGEN;J;319;11;FRA;1730;138
20160706;LH;137;D;LH;132;20160706;A;SCHENGEN;J;319;11;FRA;1830;138
20160706;LH;134;A;LH;139;20160706;D;SCHENGEN;J;CR9;17;FRA;1830;90
20160706;LH;139;D;LH;134;20160706;A;SCHENGEN;J;CR9;17;FRA;1920;90
20160706;LH;136;A;LH;127;20160707;D;SCHENGEN;J;733;11;FRA;2255;139
20160707;LH;127;D;LH;136;20160706;A;SCHENGEN;J;733;11;FRA;650;139
20160706;LH;2144;A;LH;2145;20160706;D;SCHENGEN;J;E95;11;MUC;900;120
20160706;LH;2145;D;LH;2144;20160706;A;SCHENGEN;J;E95;11;MUC;935;120
20160706;LH;2146;A;LH;2147;20160706;D;SCHENGEN;J;CR9;17;MUC;1225;90
20160706;LH;2147;D;LH;2146;20160706;A;SCHENGEN;J;CR9;17;MUC;1300;90
20160706;LH;2148;A;LH;2149;20160706;D;SCHENGEN;J;CR9;18;MUC;1615;90
20160706;LH;2149;D;LH;2148;20160706;A;SCHENGEN;J;CR9;18;MUC;1650;90
20160706;LH;2150;A;LH;2151;20160706;D;SCHENGEN;J;CR9;17;MUC;1950;90
20160706;LH;2151;D;LH;2150;20160706;A;SCHENGEN;J;CR9;17;MUC;2030;90
20160707;LH;126;A;LH;131;20160707;D;SCHENGEN;J;319;11;FRA;740;138
20160707;LH;131;D;LH;126;20160707;A;SCHENGEN;J;319;11;FRA;815;138
20160707;LH;128;A;LH;133;20160707;D;SCHENGEN;J;320;11;FRA;1020;168
20160707;LH;133;D;LH;128;20160707;A;SCHENGEN;J;320;11;FRA;1055;168
20160707;LH;130;A;LH;135;20160707;D;SCHENGEN;J;733;11;FRA;1345;139
20160707;LH;135;D;LH;130;20160707;A;SCHENGEN;J;733;11;FRA;1430;139
20160707;LH;132;A;LH;137;20160707;D;SCHENGEN;J;319;11;FRA;1730;138
20160707;LH;137;D;LH;132;20160707;A;SCHENGEN;J;319;11;FRA;1830;138
20160707;LH;134;A;LH;139;20160707;D;SCHENGEN;J;CR9;18;FRA;1830;90
20160707;LH;139;D;LH;134;20160707;A;SCHENGEN;J;CR9;18;FRA;1920;90
20160707;LH;136;A;LH;127;20160708;D;SCHENGEN;J;733;11;FRA;2250;139
20160708;LH;127;D;LH;136;20160707;A;SCHENGEN;J;733;11;FRA;650;139
20160707;LH;2144;A;LH;2145;20160707;D;SCHENGEN;J;E95;11;MUC;910;120
20160707;LH;2145;D;LH;2144;20160707;A;SCHENGEN;J;E95;11;MUC;945;120
20160707;LH;2146;A;LH;2147;20160707;D;SCHENGEN;J;CR9;17;MUC;1235;90
20160707;LH;2147;D;LH;2146;20160707;A;SCHENGEN;J;CR9;17;MUC;1310;90
20160707;LH;2148;A;LH;2149;20160707;D;SCHENGEN;J;CR9;17;MUC;1615;90
20160707;LH;2149;D;LH;2148;20160707;A;SCHENGEN;J;CR9;17;MUC;1650;90
20160707;LH;2150;A;LH;2151;20160707;D;SCHENGEN;J;CR9;17;MUC;1950;90
20160707;LH;2151;D;LH;2150;20160707;A;SCHENGEN;J;CR9;17;MUC;2025;90
20160708;LH;126;A;LH;131;20160708;D;SCHENGEN;J;319;11;FRA;740;138
20160708;LH;131;D;LH;126;20160708;A;SCHENGEN;J;319;11;FRA;815;138
20160708;LH;128;A;LH;133;20160708;D;SCHENGEN;J;319;10;FRA;1020;138
20160708;LH;133;D;LH;128;20160708;A;SCHENGEN;J;319;10;FRA;1055;138
20160708;LH;130;A;LH;135;20160708;D;SCHENGEN;J;733;11;FRA;1345;139
20160708;LH;135;D;LH;130;20160708;A;SCHENGEN;J;733;11;FRA;1430;139
20160708;LH;132;A;LH;137;20160708;D;SCHENGEN;J;733;11;FRA;1730;139
20160708;LH;137;D;LH;132;20160708;A;SCHENGEN;J;733;11;FRA;1830;139
20160708;LH;134;A;LH;139;20160708;D;SCHENGEN;J;CR9;18;FRA;1830;90
20160708;LH;139;D;LH;134;20160708;A;SCHENGEN;J;CR9;18;FRA;1920;90
20160708;LH;136;A;LH;127;20160709;D;SCHENGEN;J;733;11;FRA;2250;139
20160709;LH;127;D;LH;136;20160708;A;SCHENGEN;J;733;11;FRA;650;139
20160708;LH;2144;A;LH;2145;20160708;D;SCHENGEN;J;CR9;46;MUC;900;90
20160708;LH;2145;D;LH;2144;20160708;A;SCHENGEN;J;CR9;46;MUC;935;90
20160708;LH;2146;A;LH;2147;20160708;D;SCHENGEN;J;CR9;43;MUC;1225;90
20160708;LH;2147;D;LH;2146;20160708;A;SCHENGEN;J;CR9;43;MUC;1300;90
20160708;LH;2148;A;LH;2149;20160708;D;SCHENGEN;J;CR9;42;MUC;1615;90
20160708;LH;2149;D;LH;2148;20160708;A;SCHENGEN;J;CR9;42;MUC;1650;90
20160708;LH;2150;A;LH;2151;20160708;D;SCHENGEN;J;CR9;18;MUC;1950;90
20160708;LH;2151;D;LH;2150;20160708;A;SCHENGEN;J;CR9;18;MUC;2025;90
20160709;LH;126;A;LH;131;20160709;D;SCHENGEN;J;319;11;FRA;740;138
20160709;LH;131;D;LH;126;20160709;A;SCHENGEN;J;319;11;FRA;815;138
20160709;LH;128;A;LH;133;20160709;D;SCHENGEN;J;319;11;FRA;1020;138
20160709;LH;133;D;LH;128;20160709;A;SCHENGEN;J;319;11;FRA;1055;138
20160709;LH;130;A;LH;135;20160709;D;SCHENGEN;J;733;11;FRA;1340;139
20160709;LH;135;D;LH;130;20160709;A;SCHENGEN;J;733;11;FRA;1430;139
20160709;LH;132;A;LH;137;20160709;D;SCHENGEN;J;32A;12;FRA;1730;168
20160709;LH;137;D;LH;132;20160709;A;SCHENGEN;J;32A;12;FRA;1830;168
20160709;LH;136;A;LH;127;20160710;D;SCHENGEN;J;733;11;FRA;2255;139
20160710;LH;127;D;LH;136;20160709;A;SCHENGEN;J;733;11;FRA;650;139
20160709;LH;2144;A;LH;2145;20160709;D;SCHENGEN;J;CR9;46;MUC;910;90
20160709;LH;2145;D;LH;2144;20160709;A;SCHENGEN;J;CR9;46;MUC;945;90
20160709;LH;2148;A;LH;2149;20160709;D;SCHENGEN;J;CR9;44;MUC;1615;90
20160709;LH;2149;D;LH;2148;20160709;A;SCHENGEN;J;CR9;44;MUC;1650;90
20160709;LH;2150;A;LH;2151;20160709;D;SCHENGEN;J;CR9;18;MUC;1950;90
20160709;LH;2151;D;LH;2150;20160709;A;SCHENGEN;J;CR9;18;MUC;2025;90
20160709;LH;2152;A;LH;2153;20160709;D;SCHENGEN;J;CR9;18;MUC;725;90
20160709;LH;2153;D;LH;2152;20160709;A;SCHENGEN;J;CR9;18;MUC;800;90
20160710;LH;126;A;LH;131;20160710;D;SCHENGEN;J;733;10;FRA;740;139
20160710;LH;131;D;LH;126;20160710;A;SCHENGEN;J;733;10;FRA;815;139
20160710;LH;128;A;LH;133;20160710;D;SCHENGEN;J;319;11;FRA;1020;138
20160710;LH;133;D;LH;128;20160710;A;SCHENGEN;J;319;11;FRA;1055;138
20160710;LH;130;A;LH;135;20160710;D;SCHENGEN;J;733;11;FRA;1340;139
20160710;LH;135;D;LH;130;20160710;A;SCHENGEN;J;733;11;FRA;1430;139
20160710;LH;132;A;LH;137;20160710;D;SCHENGEN;J;319;11;FRA;1730;138
20160710;LH;137;D;LH;132;20160710;A;SCHENGEN;J;319;11;FRA;1830;138
20160710;LH;134;A;LH;139;20160710;D;SCHENGEN;J;CR9;17;FRA;1830;90
20160710;LH;139;D;LH;134;20160710;A;SCHENGEN;J;CR9;17;FRA;1920;90
20160710;LH;2144;A;LH;2145;20160710;D;SCHENGEN;J;CR9;40;MUC;910;90
20160710;LH;2145;D;LH;2144;20160710;A;SCHENGEN;J;CR9;40;MUC;945;90
20160710;LH;2146;A;LH;2147;20160710;D;SCHENGEN;J;CR9;40;MUC;1225;90
20160710;LH;2147;D;LH;2146;20160710;A;SCHENGEN;J;CR9;40;MUC;1300;90
20160710;LH;2148;A;LH;2149;20160710;D;SCHENGEN;J;CR9;17;MUC;1615;90
20160710;LH;2149;D;LH;2148;20160710;A;SCHENGEN;J;CR9;17;MUC;1650;90
20160710;LH;2150;A;LH;2151;20160710;D;SCHENGEN;J;CR9;17;MUC;1950;90
20160710;LH;2151;D;LH;2150;20160710;A;SCHENGEN;J;CR9;17;MUC;2025;90
20160704;LX;1164;A;LX;1165;20160704;D;SCHENGEN;J;AR1;19;ZRH;745;97
20160704;LX;1165;D;LX;1164;20160704;A;SCHENGEN;J;AR1;19;ZRH;815;97
20160704;LX;1168;A;LX;1169;20160704;D;SCHENGEN;J;100;52;ZRH;1320;100
20160704;LX;1169;D;LX;1168;20160704;A;SCHENGEN;J;100;52;ZRH;1525;100
20160704;LX;1174;A;LX;1175;20160704;D;SCHENGEN;J;AR1;52;ZRH;1815;97
20160704;LX;1175;D;LX;1174;20160704;A;SCHENGEN;J;AR1;52;ZRH;1915;97
20160704;LX;1176;A;LX;1177;20160704;D;SCHENGEN;J;AR1;11;ZRH;1020;97
20160704;LX;1177;D;LX;1176;20160704;A;SCHENGEN;J;AR1;11;ZRH;1050;97
20160704;LX;1178;A;LX;1179;20160705;D;SCHENGEN;J;100;64D;ZRH;2325;100
20160705;LX;1179;D;LX;1178;20160704;A;SCHENGEN;J;100;64D;ZRH;550;100
20160705;LX;1164;A;LX;1165;20160705;D;SCHENGEN;J;AR1;19;ZRH;745;97
20160705;LX;1165;D;LX;1164;20160705;A;SCHENGEN;J;AR1;19;ZRH;815;97
20160705;LX;1168;A;LX;1169;20160705;D;SCHENGEN;J;100;52;ZRH;1320;100
20160705;LX;1169;D;LX;1168;20160705;A;SCHENGEN;J;100;52;ZRH;1525;100
20160705;LX;1174;A;LX;1175;20160705;D;SCHENGEN;J;AR1;52;ZRH;1815;97
20160705;LX;1175;D;LX;1174;20160705;A;SCHENGEN;J;AR1;52;ZRH;1915;97
20160705;LX;1176;A;LX;1177;20160705;D;SCHENGEN;J;AR1;11;ZRH;1020;97
20160705;LX;1177;D;LX;1176;20160705;A;SCHENGEN;J;AR1;11;ZRH;1050;97
20160705;LX;1178;A;LX;1179;20160706;D;SCHENGEN;J;100;64D;ZRH;2325;100
20160706;LX;1179;D;LX;1178;20160705;A;SCHENGEN;J;100;64D;ZRH;550;100
20160706;LX;1164;A;LX;1165;20160706;D;SCHENGEN;J;AR1;14;ZRH;745;97
20160706;LX;1165;D;LX;1164;20160706;A;SCHENGEN;J;AR1;14;ZRH;815;97
20160706;LX;1168;A;LX;1169;20160706;D;SCHENGEN;J;100;52;ZRH;1320;100
20160706;LX;1169;D;LX;1168;20160706;A;SCHENGEN;J;100;52;ZRH;1525;100
20160706;LX;1174;A;LX;1175;20160706;D;SCHENGEN;J;AR1;19;ZRH;1815;97
20160706;LX;1175;D;LX;1174;20160706;A;SCHENGEN;J;AR1;19;ZRH;1915;97
20160706;LX;1176;A;LX;1177;20160706;D;SCHENGEN;J;AR1;11;ZRH;1020;97
20160706;LX;1177;D;LX;1176;20160706;A;SCHENGEN;J;AR1;11;ZRH;1050;97
20160706;LX;1178;A;LX;1179;20160707;D;SCHENGEN;J;100;64D;ZRH;2325;100
20160707;LX;1179;D;LX;1178;20160706;A;SCHENGEN;J;100;64D;ZRH;550;100
20160707;LX;1164;A;LX;1165;20160707;D;SCHENGEN;J;AR1;14;ZRH;745;97
20160707;LX;1165;D;LX;1164;20160707;A;SCHENGEN;J;AR1;14;ZRH;815;97
20160707;LX;1168;A;LX;1169;20160707;D;SCHENGEN;J;100;52;ZRH;1310;100
20160707;LX;1169;D;LX;1168;20160707;A;SCHENGEN;J;100;52;ZRH;1525;100
20160707;LX;1174;A;LX;1175;20160707;D;SCHENGEN;J;AR1;52;ZRH;1815;97
20160707;LX;1175;D;LX;1174;20160707;A;SCHENGEN;J;AR1;52;ZRH;1915;97
20160707;LX;1176;A;LX;1177;20160707;D;SCHENGEN;J;AR1;18;ZRH;1020;97
20160707;LX;1177;D;LX;1176;20160707;A;SCHENGEN;J;AR1;18;ZRH;1050;97
20160707;LX;1178;A;LX;1179;20160708;D;SCHENGEN;J;100;64D;ZRH;2325;100
20160708;LX;1179;D;LX;1178;20160707;A;SCHENGEN;J;100;64D;ZRH;550;100
20160708;LX;1164;A;LX;1165;20160708;D;SCHENGEN;J;AR1;14;ZRH;745;97
20160708;LX;1165;D;LX;1164;20160708;A;SCHENGEN;J;AR1;14;ZRH;815;97
20160708;LX;1168;A;LX;1169;20160708;D;SCHENGEN;J;100;52;ZRH;1320;100
20160708;LX;1169;D;LX;1168;20160708;A;SCHENGEN;J;100;52;ZRH;1525;100
20160708;LX;1174;A;LX;1175;20160708;D;SCHENGEN;J;AR1;52;ZRH;1815;97
20160708;LX;1175;D;LX;1174;20160708;A;SCHENGEN;J;AR1;52;ZRH;1915;97
20160708;LX;1176;A;LX;1177;20160708;D;SCHENGEN;J;AR1;11;ZRH;1020;97
20160708;LX;1177;D;LX;1176;20160708;A;SCHENGEN;J;AR1;11;ZRH;1050;97
20160708;LX;1178;A;LX;1179;20160709;D;SCHENGEN;J;100;64D;ZRH;2325;100
20160709;LX;1179;D;LX;1178;20160708;A;SCHENGEN;J;100;64D;ZRH;550;100
20160709;LX;1164;A;LX;1165;20160709;D;SCHENGEN;J;AR1;14;ZRH;745;97
20160709;LX;1165;D;LX;1164;20160709;A;SCHENGEN;J;AR1;14;ZRH;815;97
20160709;LX;1168;A;LX;1169;20160709;D;SCHENGEN;J;DH4;52;ZRH;1320;76
20160709;LX;1169;D;LX;1168;20160709;A;SCHENGEN;J;DH4;52;ZRH;1525;76
20160709;LX;1174;A;LX;1175;20160709;D;SCHENGEN;J;AR1;19;ZRH;1815;97
20160709;LX;1175;D;LX;1174;20160709;A;SCHENGEN;J;AR1;19;ZRH;1915;97
20160709;LX;1176;A;LX;1177;20160709;D;SCHENGEN;J;AR1;106;ZRH;1020;97
20160709;LX;1177;D;LX;1176;20160709;A;SCHENGEN;J;AR1;106;ZRH;1050;97
20160710;LX;1164;A;LX;1165;20160710;D;SCHENGEN;J;AR1;14;ZRH;745;97
20160710;LX;1165;D;LX;1164;20160710;A;SCHENGEN;J;AR1;14;ZRH;815;97
20160710;LX;1168;A;LX;1169;20160710;D;SCHENGEN;J;DH4;53;ZRH;1320;76
20160710;LX;1169;D;LX;1168;20160710;A;SCHENGEN;J;DH4;53;ZRH;1515;76
20160710;LX;1174;A;LX;1175;20160710;D;SCHENGEN;J;AR1;46;ZRH;1815;97
20160710;LX;1175;D;LX;1174;20160710;A;SCHENGEN;J;AR1;46;ZRH;1915;97
20160710;LX;1176;A;LX;1177;20160710;D;SCHENGEN;J;AR1;13;ZRH;1020;97
20160710;LX;1177;D;LX;1176;20160710;A;SCHENGEN;J;AR1;13;ZRH;1050;97
20160705;LY;5115;A;LY;5116;20160705;D;NSCHENGEN;J;752;54;TLV;920;213
20160705;LY;5116;D;LY;5115;20160705;A;NSCHENGEN;J;752;54;TLV;1030;213
20160706;LY;5191;A;LY;5192;20160706;D;NSCHENGEN;J;73H;54;TLV;2010;185
20160706;LY;5192;D;LY;5191;20160706;A;NSCHENGEN;J;73H;54;TLV;2120;185
20160706;NO;9320;A;NO;9321;20160706;D;NSCHENGEN;C;73H;30;TLV;855;186
20160706;NO;9321;D;NO;9320;20160706;A;NSCHENGEN;C;73H;30;TLV;945;186
20160704;OS;177;A;OS;178;20160704;D;SCHENGEN;J;E95;54;VIE;820;120
20160704;OS;178;D;OS;177;20160704;A;SCHENGEN;J;E95;54;VIE;1035;120
20160704;OS;179;A;OS;180;20160705;D;SCHENGEN;J;E95;106;VIE;2120;120
20160705;OS;180;D;OS;179;20160704;A;SCHENGEN;J;E95;106;VIE;745;120
20160704;OS;183;A;OS;184;20160704;D;SCHENGEN;J;100;52;VIE;1635;100
20160704;OS;184;D;OS;183;20160704;A;SCHENGEN;J;100;52;VIE;1750;100
20160704;OS;187;A;OS;188;20160704;D;SCHENGEN;J;100;11;VIE;1840;100
20160704;OS;188;D;OS;187;20160704;A;SCHENGEN;J;100;11;VIE;1920;100
20160704;OS;241;A;OS;242;20160704;D;SCHENGEN;J;DH4;42;GRZ;755;76
20160704;OS;242;D;OS;241;20160704;A;SCHENGEN;J;DH4;42;GRZ;830;76
20160704;OS;245;A;OS;246;20160704;D;SCHENGEN;J;DH4;43;GRZ;1950;76
20160704;OS;246;D;OS;245;20160704;A;SCHENGEN;J;DH4;43;GRZ;2025;76
20160705;OS;177;A;OS;178;20160705;D;SCHENGEN;J;E95;63D;VIE;820;120
20160705;OS;178;D;OS;177;20160705;A;SCHENGEN;J;E95;63D;VIE;1035;120
20160705;OS;179;A;OS;180;20160706;D;SCHENGEN;J;100;101;VIE;2120;100
20160706;OS;180;D;OS;179;20160705;A;SCHENGEN;J;100;101;VIE;745;100
20160705;OS;183;A;OS;184;20160705;D;SCHENGEN;J;100;102;VIE;1635;100
20160705;OS;184;D;OS;183;20160705;A;SCHENGEN;J;100;102;VIE;1750;100
20160705;OS;187;A;OS;188;20160705;D;SCHENGEN;J;100;11;VIE;1840;100
20160705;OS;188;D;OS;187;20160705;A;SCHENGEN;J;100;11;VIE;1920;100
20160705;OS;241;A;OS;242;20160705;D;SCHENGEN;J;DH4;43;GRZ;755;76
20160705;OS;242;D;OS;241;20160705;A;SCHENGEN;J;DH4;43;GRZ;830;76
20160705;OS;245;A;OS;246;20160705;D;SCHENGEN;J;DH4;43;GRZ;1950;76
20160705;OS;246;D;OS;245;20160705;A;SCHENGEN;J;DH4;43;GRZ;2025;76
20160706;OS;177;A;OS;178;20160706;D;SCHENGEN;J;E95;52;VIE;820;120
20160706;OS;178;D;OS;177;20160706;A;SCHENGEN;J;E95;52;VIE;1035;120
20160706;OS;179;A;OS;180;20160707;D;SCHENGEN;J;E95;100;VIE;2120;120
20160707;OS;180;D;OS;179;20160706;A;SCHENGEN;J;E95;100;VIE;745;120
20160706;OS;183;A;OS;184;20160706;D;SCHENGEN;J;F70;19;VIE;1635;80
